1,1,290,1,1,1,1,1,0.5
2,1,370,2,-1,-1,9,9,0.5
3,1,410,1,-1,1,9,3,0.5
4,1,200,1,1,1,1,6,0.5
5,1,100,1,1,1,4,4,0.5
6,1,330,3,1,-1,9,8,0.5
7,1,250,1,-1,-1,5,5,0.5
8,1,450,2,-1,-1,7,7,0.5
1,2,290,1,1,1,1,2,0.5
2,2,250,1,1,-1,7,7,0.5
3,2,100,1,1,-1,1,1,0.5
4,2,200,1,1,-1,8,8,0.5
5,2,330,1,1,-1,1,4,0.5
6,2,450,3,1,-1,10,5,0.5
7,2,370,2,-1,1,1,6,0.5
8,2,410,2,-1,-1,3,3,0.5
1,3,250,1,1,-1,1,2,0.5
2,3,100,1,1,1,7,7,0.5
3,3,200,1,-1,-1,10,10,0.5
4,3,410,2,-1,-1,1,1,0.5
5,3,330,1,-1,1,NaN,6,0.5
6,3,450,2,-1,-1,5,5,0.5
7,3,290,1,1,-1,1,8,0.5
8,3,370,3,1,-1,10,4,0.5
1,4,450,2,-1,-1,6,6,0.5
2,4,250,1,1,-1,5,5,0.5
3,4,200,1,-1,-1,7,7,0.5
4,4,370,3,1,1,8,8,0.5
5,4,410,2,-1,1,6,3,0.5
6,4,330,1,-1,-1,10,4,0.5
7,4,290,1,-1,1,NaN,1,0.5
8,4,100,1,-1,-1,9,9,0.5
1,5,100,1,1,-1,3,3,0.8
2,5,330,2,-1,-1,9,9,0.8
3,5,450,2,1,-1,10,10,0.8
4,5,250,1,-1,-1,5,5,0.8
5,5,410,2,-1,-1,7,7,0.8
6,5,370,2,1,1,5,8,0.8
7,5,200,1,1,1,4,4,0.8
8,5,290,1,-1,1,7,6,0.8
1,6,330,2,1,1,3,5,0.8
2,6,290,2,-1,-1,10,10,0.8
3,6,410,2,1,1,NaN,8,0.8
4,6,250,1,1,1,7,4,0.8
5,6,370,2,1,-1,1,1,0.8
6,6,200,1,1,-1,7,7,0.8
7,6,100,1,1,-1,2,2,0.8
8,6,450,2,-1,-1,6,6,0.8
1,7,370,2,1,-1,4,4,0.8
2,7,290,1,1,1,7,9,0.8
3,7,250,1,-1,-1,1,2,0.8
4,7,330,2,-1,-1,10,10,0.8
5,7,200,1,-1,-1,3,3,0.8
6,7,100,1,-1,1,1,1,0.8
7,7,410,2,-1,-1,7,7,0.8
8,7,450,2,1,-1,6,6,0.8
1,8,330,1,1,-1,10,2,0.8
2,8,370,2,-1,-1,3,3,0.8
3,8,250,1,-1,-1,1,1,0.8
4,8,450,2,-1,-1,NaN,6,0.8
5,8,290,2,-1,1,3,7,0.8
6,8,410,2,1,1,4,4,0.8
7,8,200,1,1,1,10,10,0.8
8,8,100,1,1,-1,5,5,0.8
