1,1,147,1,1,1,NaN,4,0.5
2,1,182,1,-1,-1,NaN,2,0.5
3,1,289,1,-1,-1,NaN,9,0.5
4,1,182,3,1,1,7,7,0.5
5,1,324,1,-1,1,4,6,0.5
6,1,182,2,-1,-1,NaN,9,0.5
7,1,147,1,-1,-1,7,3,0.5
8,1,289,2,-1,1,7,2,0.5
9,1,253,2,-1,-1,9,9,0.5
10,1,218,1,-1,1,NaN,3,0.5
11,1,218,1,1,1,7,8,0.5
12,1,253,1,-1,1,7,7,0.5
13,1,640,3,1,1,5,5,0.5
14,1,324,2,1,1,NaN,1,0.5
15,1,147,1,1,-1,NaN,1,0.5
16,1,253,1,-1,1,7,4,0.5
17,1,640,2,1,1,5,4,0.5
18,1,111,2,-1,1,NaN,2,0.5
19,1,218,1,1,-1,1,2,0.5
20,1,111,1,-1,-1,9,9,0.5
21,1,147,1,1,1,NaN,1,0.5
22,1,324,1,-1,1,7,1,0.5
23,1,640,2,-1,-1,8,8,0.5
24,1,182,1,1,-1,NaN,2,0.5
25,1,111,1,1,1,NaN,3,0.5
26,1,289,1,-1,-1,7,2,0.5
27,1,289,2,-1,-1,7,7,0.5
28,1,289,2,-1,-1,10,10,0.5
29,1,640,2,-1,-1,7,7,0.5
30,1,640,2,-1,1,NaN,9,0.5
31,1,324,3,1,1,8,8,0.5
32,1,289,3,1,-1,5,10,0.5
33,1,324,2,-1,-1,8,8,0.5
34,1,289,2,-1,-1,3,3,0.5
35,1,640,2,-1,1,4,5,0.5
36,1,218,1,-1,-1,10,10,0.5
37,1,182,1,-1,1,7,7,0.5
38,1,147,1,1,-1,NaN,8,0.5
39,1,253,1,-1,1,NaN,6,0.5
40,1,324,3,1,-1,5,9,0.5
41,1,640,3,1,-1,7,6,0.5
42,1,147,1,1,-1,8,8,0.5
43,1,147,1,1,-1,10,10,0.5
44,1,182,1,1,1,8,1,0.5
45,1,640,3,1,1,1,1,0.5
46,1,218,1,1,-1,NaN,6,0.5
47,1,324,1,1,1,7,4,0.5
48,1,111,1,-1,1,NaN,7,0.5
49,1,253,2,-1,1,5,5,0.5
50,1,253,1,1,-1,10,9,0.5
51,1,289,3,1,-1,5,5,0.5
52,1,218,2,-1,1,NaN,5,0.5
53,1,324,2,-1,1,4,6,0.5
54,1,218,1,1,1,7,7,0.5
55,1,182,1,-1,-1,NaN,2,0.5
56,1,147,1,-1,1,NaN,5,0.5
57,1,111,1,-1,1,NaN,5,0.5
58,1,640,3,1,-1,5,1,0.5
59,1,218,1,-1,-1,8,4,0.5
60,1,324,1,-1,1,3,6,0.5
61,1,111,1,-1,-1,3,3,0.5
62,1,289,1,1,-1,6,4,0.5
63,1,253,1,1,1,10,10,0.5
64,1,147,1,-1,1,NaN,5,0.5
65,1,253,3,1,-1,6,6,0.5
66,1,253,2,-1,-1,2,2,0.5
67,1,640,2,-1,1,3,10,0.5
68,1,111,1,1,1,NaN,4,0.5
69,1,182,1,-1,1,4,4,0.5
70,1,111,1,-1,1,NaN,10,0.5
71,1,111,1,-1,1,8,8,0.5
72,1,182,1,-1,-1,NaN,9,0.5
73,1,218,1,1,1,NaN,3,0.5
74,1,182,1,-1,-1,NaN,10,0.5
75,1,289,1,-1,1,5,3,0.5
76,1,147,1,-1,-1,NaN,7,0.5
77,1,324,1,-1,1,6,8,0.5
78,1,111,1,-1,1,6,6,0.5
79,1,218,1,1,1,NaN,1,0.5
80,1,253,3,1,-1,6,3,0.5
1,2,111,2,-1,-1,NaN,2,0.5
2,2,289,1,-1,1,5,6,0.5
3,2,289,2,-1,1,4,7,0.5
4,2,182,1,-1,-1,8,8,0.5
5,2,218,1,1,1,NaN,4,0.5
6,2,640,2,-1,1,4,10,0.5
7,2,289,3,1,1,8,8,0.5
