1,1,306,1,-1,-1,1,2,0.5
2,1,284,2,-1,-1,10,10,0.5
3,1,163,1,1,-1,2,2,0.5
4,1,128,1,1,-1,4,4,0.5
5,1,163,1,1,-1,5,5,0.5
6,1,235,1,1,1,7,6,0.5
7,1,128,1,-1,-1,5,5,0.5
8,1,235,1,1,-1,3,3,0.5
9,1,306,2,-1,-1,NaN,8,0.5
10,1,128,1,1,1,6,6,0.5
11,1,270,1,1,-1,NaN,9,0.5
12,1,284,3,1,-1,8,1,0.5
13,1,341,3,1,1,4,4,0.5
14,1,163,1,-1,1,10,10,0.5
15,1,306,3,1,-1,6,5,0.5
16,1,341,3,1,1,10,10,0.5
17,1,270,1,1,-1,2,2,0.5
18,1,270,1,1,1,10,10,0.5
19,1,163,1,-1,1,6,1,0.5
20,1,306,3,1,1,3,3,0.5
21,1,284,1,1,1,3,7,0.5
22,1,199,1,1,1,NaN,8,0.5
23,1,640,3,1,-1,9,8,0.5
24,1,640,2,-1,1,1,2,0.5
25,1,270,1,1,1,8,8,0.5
26,1,235,2,-1,-1,7,7,0.5
27,1,128,1,1,-1,6,1,0.5
28,1,235,1,1,1,NaN,7,0.5
29,1,284,2,-1,1,5,4,0.5
30,1,640,2,-1,1,2,6,0.5
31,1,163,1,1,1,6,6,0.5
32,1,270,2,-1,-1,3,3,0.5
33,1,199,1,-1,1,8,8,0.5
34,1,199,1,-1,1,7,7,0.5
35,1,640,2,-1,-1,9,9,0.5
36,1,640,3,1,-1,10,5,0.5
37,1,270,3,1,1,8,8,0.5
38,1,199,1,1,-1,5,3,0.5
39,1,284,3,1,-1,7,9,0.5
40,1,199,1,1,-1,NaN,1,0.5
41,1,235,1,-1,-1,5,5,0.5
42,1,284,3,1,1,2,2,0.5
43,1,341,2,-1,-1,7,7,0.5
44,1,199,1,1,-1,4,4,0.5
45,1,163,1,1,1,6,1,0.5
46,1,341,3,1,1,9,9,0.5
47,1,341,2,-1,-1,7,7,0.5
48,1,284,3,1,-1,9,1,0.5
49,1,128,1,1,-1,10,10,0.5
50,1,163,1,-1,-1,6,6,0.5
51,1,341,3,1,1,3,3,0.5
52,1,306,3,1,1,9,9,0.5
53,1,341,2,-1,-1,4,4,0.5
54,1,235,1,-1,-1,5,5,0.5
55,1,199,1,1,1,6,1,0.5
56,1,235,1,-1,1,7,6,0.5
57,1,128,1,1,-1,3,3,0.5
58,1,640,2,-1,1,6,5,0.5
59,1,640,3,1,-1,10,2,0.5
60,1,128,1,-1,-1,4,4,0.5
61,1,306,2,-1,1,6,8,0.5
62,1,284,2,-1,-1,4,4,0.5
63,1,163,1,1,-1,9,9,0.5
64,1,306,2,-1,-1,3,3,0.5
65,1,306,2,-1,-1,9,9,0.5
66,1,235,1,-1,-1,6,6,0.5
67,1,199,1,-1,1,10,10,0.5
68,1,270,2,-1,1,4,7,0.5
