1,330,2,1,-1
1,250,2,1,-1
1,100,2,1,-1
1,100,2,1,-1
1,290,2,1,-1
1,450,3,0,-1
1,250,2,1,-1
1,290,2,0,1
1,200,2,1,-1
1,330,2,1,-1
1,330,2,0,1
1,330,3,1,-1
1,100,2,1,-1
1,290,2,1,-1
1,290,2,1,-1
1,410,2,1,-1
1,370,2,1,-1
1,330,2,1,-1
1,450,2,1,-1
1,290,2,1,1
1,200,2,1,-1
1,100,2,1,-1
1,200,2,1,-1
1,200,2,1,-1
1,290,2,1,-1
1,330,2,1,-1
1,200,2,1,-1
1,410,2,1,1
1,250,2,1,-1
1,330,2,1,-1
1,250,2,1,-1
1,450,2,1,1
1,410,2,1,-1
1,100,2,1,-1
1,100,2,1,-1
1,370,3,0,-1
1,250,2,1,-1
1,290,2,1,-1
1,410,2,1,-1
1,200,3,NaN,-1
1,100,2,1,-1
1,250,2,1,1
1,250,2,1,-1
1,100,2,1,-1
1,100,2,1,-1
1,370,2,1,-1
1,250,2,1,-1
1,290,2,1,-1
1,370,2,1,1
1,450,2,0,1
1,370,2,0,1
1,370,2,1,-1
1,410,2,1,-1
1,370,2,1,-1
1,450,2,1,-1
1,290,2,NaN,1
1,410,2,1,1
1,200,2,0,1
1,290,2,1,-1
1,410,2,1,-1
1,250,3,NaN,1
1,200,2,0,1
1,330,3,1,-1
1,100,2,1,-1
1,330,2,1,-1
1,370,2,1,-1
1,450,2,1,1
1,370,3,1,1
1,330,2,1,-1
1,200,2,1,1
1,330,2,1,-1
1,410,1,NaN,-1
1,450,2,0,1
1,370,2,1,-1
1,100,2,1,-1
1,370,3,0,-1
1,410,2,1,-1
1,290,2,1,-1
1,450,2,0,-1
1,450,2,1,-1
1,410,2,1,-1
1,100,2,NaN,1
1,410,3,0,-1
1,450,2,1,-1
1,200,3,1,1
1,330,2,0,1
1,450,2,1,-1
1,370,2,1,1
1,250,2,1,-1
1,250,2,1,-1
1,250,2,1,1
1,290,2,1,-1
1,200,2,1,-1
1,200,2,1,-1
1,450,3,0,-1
1,410,2,1,-1
2,290,2,1,-1
2,290,2,1,-1
2,250,2,1,-1
2,200,2,1,-1
2,100,2,1,-1
2,290,2,0,1
2,330,3,0,-1
2,410,3,0,-1
2,370,3,1,-1
2,250,3,0,-1
2,370,2,1,-1
2,450,2,0,1
2,410,2,1,-1
2,370,3,0,-1
2,200,3,1,-1
2,330,2,1,-1
2,370,2,1,-1
2,200,2,1,-1
2,450,2,1,-1
2,370,2,0,1
2,370,2,1,-1
2,450,2,1,-1
2,100,3,NaN,1
2,330,2,1,-1
2,290,2,0,1
2,100,2,1,-1
2,330,2,1,-1
2,410,2,1,-1
2,450,2,1,-1
2,330,2,1,-1
2,250,2,1,-1
2,250,2,1,-1
2,450,2,NaN,1
2,200,2,1,-1
2,250,2,1,-1
2,200,2,1,-1
2,290,2,0,-1
2,410,2,0,-1
2,200,2,1,-1
2,330,2,1,-1
2,100,2,1,-1
2,410,2,1,-1
2,100,2,1,-1
2,370,2,1,-1
2,370,2,1,-1
2,200,2,1,-1
2,330,2,1,1
2,250,2,1,-1
2,330,2,1,-1
2,330,2,NaN,-1
2,410,2,1,-1
2,410,2,NaN,1
2,200,2,1,-1
2,200,2,1,-1
2,450,2,1,1
2,370,3,0,-1
2,100,2,1,-1
2,450,2,1,-1
2,410,3,0,-1
2,290,3,0,-1
2,370,3,1,-1
2,450,3,NaN,-1
2,290,2,NaN,-1
2,200,2,0,1
2,450,3,NaN,-1
2,250,2,0,1
2,330,2,1,1
2,200,3,1,-1
2,450,3,NaN,-1
2,290,2,0,-1
2,200,2,1,-1
2,250,2,NaN,-1
2,100,2,1,-1
2,290,2,0,-1
2,100,2,1,-1
2,250,2,1,-1
2,330,2,1,-1
2,450,2,1,-1
2,100,2,1,1
2,100,2,1,-1
2,370,2,0,-1
2,330,2,0,-1
2,450,2,NaN,-1
2,290,2,NaN,1
2,250,3,1,-1
2,250,2,1,-1
2,100,2,1,1
