1,1,162,1,-1,1,9,9,0.2
2,1,233,3,1,1,2,2,0.2
3,1,162,1,-1,-1,5,5,0.2
4,1,91,1,1,1,3,3,0.2
5,1,162,2,-1,1,4,3,0.2
6,1,91,1,1,1,NaN,6,0.2
7,1,198,1,-1,1,4,1,0.2
8,1,233,2,-1,1,3,5,0.2
9,1,91,1,1,-1,5,5,0.2
10,1,64,1,1,1,10,10,0.2
11,1,162,3,1,1,5,5,0.2
12,1,64,1,1,1,8,8,0.2
13,1,640,1,-1,1,5,2,0.2
14,1,233,1,1,1,NaN,7,0.2
15,1,233,1,1,1,4,5,0.2
16,1,55,1,-1,-1,NaN,5,0.2
17,1,233,1,-1,-1,4,8,0.2
18,1,233,1,1,1,4,6,0.2
19,1,64,2,-1,-1,NaN,2,0.2
20,1,91,1,-1,1,4,4,0.2
21,1,162,3,1,1,3,3,0.2
22,1,126,1,-1,1,1,1,0.2
23,1,64,1,1,1,NaN,4,0.2
24,1,55,1,1,-1,9,9,0.2
25,1,198,1,-1,-1,10,10,0.2
26,1,126,1,1,1,7,7,0.2
27,1,162,1,-1,-1,2,2,0.2
28,1,126,1,-1,1,9,9,0.2
29,1,91,1,1,1,6,1,0.2
30,1,162,1,-1,1,2,1,0.2
31,1,640,3,1,1,3,3,0.2
32,1,269,1,-1,1,4,10,0.2
33,1,640,1,-1,1,NaN,6,0.2
34,1,55,2,1,-1,NaN,10,0.2
35,1,162,1,-1,1,4,7,0.2
36,1,198,1,1,-1,8,1,0.2
37,1,640,1,-1,1,2,4,0.2
38,1,640,2,-1,-1,3,3,0.2
39,1,198,3,-1,1,3,3,0.2
40,1,162,1,-1,-1,5,3,0.2
41,1,55,1,1,1,NaN,3,0.2
42,1,640,1,-1,1,5,4,0.2
43,1,269,1,1,1,4,7,0.2
44,1,55,2,-1,1,NaN,8,0.2
45,1,126,1,1,-1,NaN,6,0.2
46,1,55,2,-1,1,NaN,9,0.2
47,1,640,1,1,-1,3,5,0.2
48,1,64,1,-1,1,6,6,0.2
49,1,55,2,-1,1,NaN,4,0.2
50,1,55,3,1,1,NaN,10,0.2
51,1,198,1,1,1,4,7,0.2
52,1,64,2,-1,1,NaN,4,0.2
53,1,233,1,1,1,8,8,0.2
54,1,233,1,-1,1,4,4,0.2
55,1,269,3,1,1,7,7,0.2
56,1,640,1,-1,1,4,6,0.2
57,1,91,3,1,1,2,2,0.2
58,1,91,1,1,1,NaN,10,0.2
59,1,640,3,1,1,6,6,0.2
60,1,640,3,1,1,2,2,0.2
61,1,64,2,1,1,NaN,10,0.2
62,1,126,1,-1,1,9,9,0.2
63,1,233,1,-1,-1,NaN,8,0.2
64,1,269,2,-1,1,NaN,8,0.2
65,1,198,1,-1,1,4,4,0.2
66,1,162,3,-1,1,1,1,0.2
67,1,269,3,1,-1,8,10,0.2
68,1,126,1,1,-1,NaN,8,0.2
69,1,233,1,1,1,4,3,0.2
70,1,269,3,1,1,5,5,0.2
71,1,198,3,1,1,7,7,0.2
72,1,91,1,-1,1,NaN,7,0.2
73,1,55,3,1,1,NaN,9,0.2
