1,1,100,1,1,1,NaN,9,0.8
2,1,640,3,1,1,6,6,0.8
3,1,171,2,-1,-1,5,5,0.8
4,1,135,1,1,-1,NaN,6,0.8
5,1,640,1,1,-1,NaN,10,0.8
6,1,135,2,-1,-1,NaN,6,0.8
7,1,242,3,1,-1,NaN,3,0.8
8,1,135,1,1,-1,NaN,1,0.8
9,1,64,1,-1,-1,NaN,4,0.8
10,1,242,1,-1,1,NaN,3,0.8
11,1,100,1,-1,-1,NaN,1,0.8
12,1,207,1,-1,-1,NaN,9,0.8
13,1,64,2,-1,1,NaN,1,0.8
14,1,278,1,-1,-1,NaN,6,0.8
15,1,242,1,-1,-1,NaN,10,0.8
16,1,171,2,1,-1,2,2,0.8
17,1,64,3,1,-1,NaN,4,0.8
18,1,100,2,1,-1,NaN,9,0.8
19,1,640,1,-1,-1,NaN,9,0.8
20,1,640,2,-1,-1,4,4,0.8
21,1,207,2,-1,-1,NaN,4,0.8
22,1,278,1,1,-1,NaN,1,0.8
23,1,135,2,-1,-1,NaN,7,0.8
24,1,278,3,1,1,7,7,0.8
25,1,242,1,-1,1,NaN,2,0.8
26,1,207,2,-1,-1,NaN,7,0.8
27,1,64,3,1,-1,NaN,1,0.8
28,1,100,2,-1,-1,6,6,0.8
29,1,64,2,1,-1,3,3,0.8
30,1,64,1,1,-1,NaN,2,0.8
31,1,640,3,1,-1,10,10,0.8
32,1,242,3,1,1,4,4,0.8
33,1,64,1,-1,1,NaN,2,0.8
34,1,171,3,-1,1,7,7,0.8
35,1,242,3,1,-1,NaN,3,0.8
36,1,64,3,1,-1,NaN,5,0.8
37,1,242,2,-1,-1,4,4,0.8
38,1,64,2,1,-1,8,8,0.8
39,1,171,2,-1,1,5,5,0.8
40,1,135,2,1,-1,9,9,0.8
41,1,207,3,-1,-1,NaN,2,0.8
42,1,278,3,-1,-1,9,10,0.8
43,1,640,2,-1,-1,5,5,0.8
44,1,64,1,1,-1,NaN,8,0.8
45,1,242,2,1,-1,8,8,0.8
46,1,171,2,1,-1,2,2,0.8
47,1,640,3,1,-1,5,10,0.8
48,1,64,3,1,-1,NaN,8,0.8
49,1,207,2,1,-1,5,5,0.8
50,1,207,2,1,-1,2,2,0.8
51,1,278,2,1,-1,3,3,0.8
52,1,171,2,1,1,5,8,0.8
53,1,171,2,1,-1,NaN,9,0.8
54,1,64,3,1,-1,NaN,7,0.8
55,1,64,3,1,-1,NaN,3,0.8
56,1,640,2,-1,-1,3,3,0.8
57,1,64,3,1,-1,NaN,5,0.8
58,1,278,2,-1,-1,6,6,0.8
59,1,278,2,-1,1,3,8,0.8
60,1,171,2,1,-1,NaN,4,0.8
61,1,278,3,1,-1,NaN,1,0.8
62,1,242,2,-1,-1,3,3,0.8
63,1,278,3,1,-1,8,6,0.8
64,1,242,2,-1,-1,7,7,0.8
65,1,100,1,-1,-1,NaN,2,0.8
66,1,135,2,-1,1,NaN,3,0.8
67,1,135,3,1,-1,9,9,0.8
68,1,207,3,-1,-1,10,10,0.8
69,1,171,2,-1,-1,5,5,0.8
70,1,207,2,1,-1,1,1,0.8
71,1,100,2,-1,-1,7,7,0.8
72,1,100,2,1,-1,9,9,0.8
73,1,135,2,-1,-1,4,4,0.8
74,1,171,2,-1,-1,5,5,0.8
75,1,135,2,-1,1,9,9,0.8
76,1,207,3,1,-1,NaN,8,0.8
77,1,64,2,1,-1,8,8,0.8
78,1,100,2,1,-1,4,4,0.8
79,1,207,2,1,-1,10,10,0.8
80,1,278,2,-1,-1,2,2,0.8
81,1,64,2,-1,1,NaN,7,0.8
82,1,640,3,1,-1,7,10,0.8
83,1,100,2,-1,-1,8,8,0.8
84,1,640,2,-1,-1,7,7,0.8
85,1,64,2,-1,-1,10,10,0.8
86,1,64,2,1,-1,6,6,0.8
87,1,100,2,-1,-1,1,1,0.8
88,1,64,3,1,-1,NaN,6,0.8
89,1,135,2,-1,-1,1,1,0.8
90,1,64,2,1,-1,5,5,0.8
1,2,640,3,1,1,3,3,0.8
2,2,64,2,-1,-1,9,9,0.8
3,2,242,2,-1,-1,NaN,10,0.8
4,2,278,2,-1,-1,4,4,0.8
5,2,64,2,-1,-1,9,9,0.8
6,2,207,2,-1,-1,6,6,0.8
7,2,207,2,1,-1,7,7,0.8
8,2,207,2,-1,-1,10,10,0.8
9,2,64,2,1,-1,8,8,0.8
10,2,640,2,1,-1,NaN,3,0.8
11,2,100,2,-1,-1,8,8,0.8
12,2,64,3,1,-1,NaN,2,0.8
13,2,64,2,1,-1,1,1,0.8
14,2,135,2,-1,-1,4,4,0.8
15,2,242,2,1,-1,9,9,0.8
16,2,64,3,1,-1,NaN,4,0.8
17,2,64,2,-1,-1,NaN,10,0.8
18,2,207,3,-1,-1,10,1,0.8
19,2,100,2,1,-1,7,7,0.8
20,2,640,2,-1,-1,3,3,0.8
21,2,242,2,1,1,7,4,0.8
22,2,278,2,1,-1,7,7,0.8
23,2,135,2,-1,-1,1,1,0.8
24,2,242,3,1,-1,9,4,0.8
25,2,100,2,-1,-1,3,3,0.8
26,2,171,2,-1,-1,8,8,0.8
27,2,242,2,-1,-1,6,6,0.8
28,2,100,2,-1,-1,10,10,0.8
29,2,135,2,1,-1,10,10,0.8
30,2,64,2,-1,-1,2,2,0.8
31,2,64,2,-1,-1,6,6,0.8
32,2,242,2,1,-1,9,9,0.8
33,2,171,2,-1,-1,9,9,0.8
34,2,135,2,-1,-1,2,2,0.8
35,2,640,2,-1,-1,8,8,0.8
36,2,207,2,1,-1,2,2,0.8
37,2,278,2,-1,1,10,10,0.8
38,2,135,3,-1,-1,NaN,1,0.8
39,2,171,2,-1,-1,NaN,5,0.8
40,2,640,3,1,-1,8,7,0.8
41,2,640,3,1,-1,3,5,0.8
42,2,278,3,-1,-1,4,6,0.8
43,2,207,3,-1,-1,5,3,0.8
44,2,207,2,-1,1,NaN,8,0.8
45,2,171,2,-1,-1,6,6,0.8
46,2,640,2,1,-1,9,9,0.8
47,2,242,2,-1,-1,6,6,0.8
48,2,64,2,-1,-1,7,7,0.8
49,2,64,2,1,-1,5,5,0.8
