1,450,6,2
1,450,2,7
1,450,5,9
1,450,7,5
1,450,10,9
1,450,2,8
1,450,4,5
1,450,1,4
1,450,7,1
1,450,4,2
1,450,8,1
1,450,10,8
1,410,3,8
1,410,7,7
1,410,3,3
1,410,4,8
1,410,1,10
1,410,3,7
1,410,7,6
1,410,8,3
1,410,3,9
1,410,5,3
1,410,2,7
1,410,5,4
1,304,8,10
1,304,1,2
1,304,5,9
1,304,7,2
1,304,4,8
1,304,5,3
1,304,NaN,9
1,304,5,7
1,304,7,2
1,304,10,10
1,304,10,10
1,304,5,7
1,188,NaN,7
1,188,NaN,5
1,188,1,8
1,188,1,6
1,188,1,1
1,188,8,8
1,188,9,9
1,188,6,6
1,188,1,6
1,188,4,5
1,188,1,1
1,188,4,4
1,100,3,3
1,100,9,9
1,100,6,1
1,100,1,1
1,100,4,4
1,100,6,6
1,100,10,10
1,100,NaN,7
1,100,9,9
1,100,5,5
1,100,6,6
1,100,2,2
1,140,7,4
1,140,8,8
1,140,6,6
1,140,7,3
1,140,8,8
1,140,6,6
1,140,10,10
1,140,2,2
1,140,10,10
1,140,5,5
1,140,5,5
1,140,2,2
1,246,7,7
1,246,5,3
1,246,4,5
1,246,10,10
1,246,8,8
1,246,1,1
1,246,10,10
1,246,1,2
1,246,8,6
1,246,4,4
1,246,10,10
1,246,7,4
1,362,8,1
1,362,10,1
1,362,8,4
1,362,10,4
1,362,10,1
1,362,8,9
1,362,4,2
1,362,10,3
1,362,7,3
1,362,8,6
1,362,7,4
1,362,5,9
2,362,10,10
2,362,7,2
2,362,1,2
2,362,7,8
2,362,1,10
2,362,10,4
2,362,7,4
2,362,5,3
2,362,7,3
2,362,1,10
2,362,3,3
2,362,7,9
2,410,10,6
2,410,9,4
2,410,7,7
2,410,9,7
2,410,9,7
2,410,10,3
2,410,9,1
2,410,8,6
2,410,4,5
2,410,9,6
2,410,10,9
2,410,9,8
2,100,1,1
2,100,5,5
2,100,1,8
2,100,9,9
2,100,9,9
2,100,2,2
2,100,4,4
2,100,1,1
2,100,8,8
2,100,8,8
2,100,1,1
2,100,9,9
2,450,5,2
2,450,5,9
2,450,10,3
2,450,8,10
2,450,4,5
2,450,5,5
2,450,5,4
2,450,10,9
2,450,3,5
2,450,4,10
2,450,5,9
2,450,2,7
2,140,1,6
2,140,2,2
2,140,3,5
2,140,7,7
2,140,7,7
2,140,10,10
2,140,7,7
2,140,1,1
2,140,2,2
2,140,5,5
2,140,8,8
2,140,NaN,4
2,188,1,6
2,188,1,6
2,188,2,2
2,188,1,6
2,188,2,2
2,188,9,9
2,188,1,1
2,188,NaN,1
2,188,1,1
2,188,10,10
2,188,7,4
2,188,2,2
2,246,9,9
2,246,2,1
2,246,9,6
2,246,5,5
2,246,NaN,6
2,246,NaN,10
2,246,7,3
2,246,4,4
2,246,7,3
2,246,8,8
2,246,5,3
2,246,7,4
2,304,5,4
2,304,5,5
2,304,7,2
2,304,7,8
2,304,7,7
2,304,5,7
2,304,7,3
2,304,7,3
2,304,7,5
2,304,10,10
2,304,10,8
2,304,10,8
