1,246,2,2
1,246,7,8
1,246,7,7
1,246,1,1
1,246,7,7
1,246,NaN,8
1,246,10,10
1,246,4,4
1,246,6,6
1,246,NaN,6
1,246,3,3
1,246,3,3
1,362,8,1
1,362,5,5
1,362,7,2
1,362,4,7
1,362,4,4
1,362,4,1
1,362,9,9
1,362,7,7
1,362,8,1
1,362,7,8
1,362,10,10
1,362,5,7
1,140,8,8
1,140,1,6
1,140,9,9
1,140,1,1
1,140,4,4
1,140,10,10
1,140,5,5
1,140,7,7
1,140,10,10
1,140,4,4
1,140,8,8
1,140,2,2
1,188,2,2
1,188,10,10
1,188,1,1
1,188,3,3
1,188,7,7
1,188,1,6
1,188,8,8
1,188,10,10
1,188,8,8
1,188,6,6
1,188,NaN,1
1,188,9,9
1,304,8,8
1,304,3,7
1,304,5,4
1,304,10,10
1,304,3,7
1,304,3,3
1,304,9,9
1,304,9,9
1,304,5,5
1,304,8,8
1,304,5,3
1,304,9,9
1,410,9,6
1,410,9,3
1,410,9,4
1,410,9,9
1,410,9,4
1,410,9,5
1,410,9,3
1,410,10,1
1,410,9,6
1,410,10,2
1,410,10,1
1,410,9,3
1,450,5,5
1,450,5,2
1,450,9,4
1,450,9,8
1,450,9,5
1,450,9,5
1,450,5,4
1,450,5,5
1,450,9,9
1,450,5,3
1,450,5,9
1,450,9,6
1,100,NaN,9
1,100,2,2
1,100,10,10
1,100,2,2
1,100,4,4
1,100,2,2
1,100,6,1
1,100,5,5
1,100,6,6
1,100,5,5
1,100,3,3
1,100,6,6
2,100,9,9
2,100,9,9
2,100,6,6
2,100,6,6
2,100,8,8
2,100,6,6
2,100,NaN,9
2,100,6,6
2,100,NaN,10
2,100,6,6
2,100,3,3
2,100,1,1
2,304,1,2
2,304,NaN,10
2,304,NaN,10
2,304,10,8
2,304,10,8
2,304,4,4
2,304,5,5
2,304,10,8
2,304,10,10
2,304,7,7
2,304,3,3
2,304,5,5
2,410,9,4
2,410,9,9
2,410,5,3
2,410,10,10
2,410,5,5
2,410,9,1
2,410,9,7
2,410,9,9
2,410,9,9
2,410,10,8
2,410,8,4
2,410,10,10
2,362,3,3
2,362,5,5
2,362,8,6
2,362,7,8
2,362,8,1
2,362,7,2
2,362,4,4
2,362,NaN,1
2,362,3,7
2,362,7,2
2,362,4,3
2,362,5,7
2,246,2,2
2,246,4,4
2,246,3,3
2,246,5,5
2,246,5,4
2,246,4,8
2,246,5,5
2,246,2,2
2,246,5,5
2,246,NaN,8
2,246,5,5
2,246,9,9
2,188,9,9
2,188,4,4
2,188,7,7
2,188,4,4
2,188,1,1
2,188,7,7
2,188,7,7
2,188,2,2
2,188,7,7
2,188,6,6
2,188,3,3
2,188,3,3
2,140,4,4
2,140,6,1
2,140,3,3
2,140,6,6
2,140,9,9
2,140,6,1
2,140,5,5
2,140,6,6
2,140,10,10
2,140,2,2
2,140,4,4
2,140,9,9
2,450,3,3
2,450,4,2
2,450,3,7
2,450,3,8
2,450,3,2
2,450,8,1
2,450,10,10
2,450,8,10
2,450,9,8
2,450,5,7
2,450,10,10
2,450,10,1
