1,370,1,1
1,370,1,NaN
1,290,2,NaN
1,450,1,NaN
1,200,1,NaN
1,100,3,NaN
1,100,3,NaN
1,290,1,0
1,330,1,1
1,100,1,1
1,370,1,1
1,200,1,1
1,370,1,0
1,250,1,1
1,100,1,1
1,290,1,1
1,290,1,1
1,250,1,1
1,250,1,1
1,200,1,NaN
1,450,1,1
1,290,1,1
1,370,1,1
1,290,1,1
1,290,1,NaN
1,100,1,1
1,410,1,1
1,330,2,NaN
1,290,1,1
1,290,1,NaN
1,450,1,0
1,200,1,1
1,410,1,1
1,410,2,NaN
1,450,1,1
1,200,1,NaN
1,410,1,1
1,410,3,NaN
1,330,1,NaN
1,450,1,0
1,370,1,1
1,290,3,NaN
1,290,1,1
1,370,1,1
1,330,2,NaN
1,250,1,1
1,370,1,NaN
1,100,1,1
1,200,1,1
1,450,1,1
1,410,1,1
1,100,1,1
1,100,1,NaN
1,330,1,1
1,250,1,1
1,370,1,0
1,250,1,1
1,250,2,NaN
1,250,1,1
1,410,1,1
1,200,1,1
1,250,1,NaN
1,370,1,0
1,330,1,0
1,410,1,1
1,100,1,1
1,250,1,1
1,370,1,NaN
1,450,1,0
1,330,1,1
1,450,1,0
1,100,1,NaN
1,290,1,1
1,100,1,1
1,200,1,1
1,330,1,1
1,410,1,0
1,200,1,1
1,450,1,0
1,330,1,1
1,330,1,1
1,410,1,0
1,200,1,1
1,450,1,1
1,250,2,1
1,100,1,1
1,370,1,0
1,330,1,1
1,330,1,1
1,250,2,NaN
1,410,1,1
1,450,1,1
1,200,1,NaN
1,410,1,0
1,450,1,1
1,200,1,1
2,250,1,1
2,290,3,NaN
2,410,1,0
2,330,1,1
2,330,1,1
2,250,1,NaN
2,250,2,NaN
2,370,1,1
2,330,1,1
2,450,1,0
2,370,1,1
2,370,1,1
2,290,2,NaN
2,370,1,0
2,290,2,NaN
2,410,1,1
2,330,1,1
2,370,1,1
2,370,1,1
2,410,1,0
2,250,1,1
2,100,1,1
2,250,1,0
2,250,1,1
2,450,1,0
2,450,1,0
2,200,1,1
2,250,1,1
2,370,1,0
2,410,1,1
2,290,2,NaN
2,100,1,1
2,330,1,1
2,200,1,1
2,290,1,1
2,410,1,0
2,200,1,1
2,100,1,1
2,450,1,0
2,290,1,1
2,370,1,1
2,250,1,1
2,450,1,0
2,290,1,1
2,200,1,1
2,250,1,1
2,200,1,1
2,330,1,1
2,200,1,1
2,330,1,1
2,100,1,1
2,330,1,1
2,100,1,1
2,370,1,1
2,410,1,1
2,330,1,1
2,450,1,0
2,100,1,1
2,450,1,1
2,200,1,1
2,410,1,1
2,330,1,1
2,450,1,0
2,100,2,NaN
2,450,1,1
2,410,1,1
2,330,1,1
2,410,1,0
2,200,1,1
2,200,1,1
2,290,1,1
2,100,1,1
2,370,1,1
2,450,1,0
2,250,1,1
2,370,1,NaN
2,100,1,1
2,200,1,1
2,200,1,1
2,100,1,1
2,410,3,1
2,290,1,1
2,100,1,1
2,450,1,0
2,100,1,1
2,250,1,1
2,290,1,1
2,200,2,NaN
2,250,1,1
2,410,1,0
2,410,1,1
2,370,3,NaN
2,450,1,0
2,290,1,NaN
2,290,1,1
2,330,1,0
3,410,1,1
3,100,1,1
3,100,1,NaN
3,250,1,1
3,290,1,1
3,370,1,0
3,370,1,0
3,410,1,0
3,370,1,1
3,410,1,0
3,410,1,1
3,200,1,1
3,410,1,0
3,250,1,1
3,450,1,NaN
3,450,1,1
3,100,1,1
3,330,1,1
3,370,1,NaN
3,200,1,1
3,250,1,1
3,370,1,1
3,410,1,1
3,450,1,1
3,290,2,NaN
3,450,1,1
3,370,1,0
3,370,1,1
3,330,1,1
3,410,1,0
3,330,1,0
3,290,1,1
3,250,1,1
3,450,1,0
3,250,1,1
3,200,1,1
3,290,2,NaN
3,290,1,1
3,330,1,NaN
3,290,1,1
3,290,1,1
3,200,1,1
3,410,3,NaN
3,450,1,1
3,250,2,NaN
3,250,1,1
3,330,1,1
3,100,1,1
3,370,1,1
3,410,1,1
3,450,1,0
3,100,1,NaN
3,100,1,NaN
3,450,1,0
3,370,1,1
3,250,1,1
3,290,1,NaN
3,330,1,1
3,100,1,1
3,200,1,1
3,450,1,0
3,450,1,0
3,290,2,NaN
3,200,1,1
3,100,1,1
3,370,1,0
3,100,1,1
3,410,1,1
3,200,1,1
3,200,1,1
3,250,1,1
3,100,1,1
3,330,1,1
3,250,1,1
3,330,1,1
3,290,1,1
3,200,1,1
3,330,1,1
3,200,1,1
3,410,1,1
3,330,1,NaN
3,100,1,NaN
3,250,1,1
3,450,1,0
3,370,1,1
3,330,1,1
3,290,1,1
3,250,1,0
3,450,1,1
3,410,1,0
3,100,1,1
3,330,1,1
3,290,1,1
3,370,1,1
3,200,1,1
3,200,1,1
4,370,1,0
4,200,1,1
4,370,1,1
4,410,1,1
4,290,1,1
4,330,1,1
4,200,1,0
4,410,1,0
4,370,1,0
4,250,1,1
4,100,1,1
4,250,1,1
4,330,1,1
4,290,1,1
4,370,1,0
4,450,1,1
4,200,1,1
4,330,1,1
4,410,1,0
4,330,1,0
4,100,1,1
4,100,3,1
4,290,1,1
4,290,1,1
4,200,1,1
4,200,1,1
4,250,1,1
4,100,1,1
4,330,1,1
4,100,1,1
4,370,1,1
4,330,1,1
4,250,1,1
4,290,1,1
4,100,1,1
4,450,1,0
4,290,1,1
4,250,1,1
4,290,1,NaN
4,450,1,1
4,200,1,1
4,290,1,NaN
4,370,1,NaN
4,370,1,1
4,250,1,1
4,100,1,1
4,250,1,1
4,410,1,1
4,410,1,1
4,450,1,1
4,200,1,1
4,450,1,0
4,450,1,NaN
4,450,1,0
4,330,1,1
4,200,1,1
4,290,1,1
4,100,1,1
4,410,1,1
4,330,1,1
4,410,1,0
4,290,1,1
4,200,1,1
4,290,1,1
4,330,1,0
4,450,1,0
4,370,1,1
4,330,1,1
4,410,1,1
4,450,1,0
4,250,1,1
4,200,1,NaN
4,100,1,NaN
4,450,1,1
4,370,1,0
4,100,1,1
4,290,1,1
4,370,1,1
4,330,1,1
4,450,1,1
4,450,3,1
4,250,1,1
4,200,2,1
4,100,1,1
4,410,1,1
4,250,1,1
4,370,1,1
4,100,1,1
4,410,1,0
4,410,1,1
4,330,1,1
4,410,1,0
4,250,1,NaN
4,370,1,1
4,200,1,1
4,250,1,1
